,CE(18:1),CE(18:2),CE(20:2),CE(20:3),CE(20:4),CE(22:3),CE(22:4),CE(22:5),CL(66:6),CL(68:2),CL(70:4),CL(70:5),CL(70:6),CL(70:7),CL(72:5),CL(72:6),CL(72:7),CL(72:8),CL(74:7),CL(74:8),Cer(d16:1/0:0),Cer(d18:0/0:0),Cer(d18:0/16:0),Cer(d18:0/18:0),Cer(d18:0/22:0),Cer(d18:0/24:0),Cer(d18:1/0:0),Cer(d18:1/12:0),Cer(d18:1/16:0),Cer(d18:1/18:0),Cer(d18:1/20:0),Cer(d18:1/22:0),Cer(d18:1/23:0),Cer(d18:1/24:0),Cer(d18:1/24:1),Cer(d18:1/25:0),Cer(d18:1/26:0),Cer(d18:1/26:1),Cer(d18:2/22:0),Cer(m18:0/22:0),Cer(m18:0/24:0),Cer(m18:1/24:0),DG(16:0/0:0/16:0),DG(16:0/18:1/0:0),DG(18:0/0:0/18:0),DG(18:0/0:0/18:0)-d5,DG(18:0/18:1/0:0),DG(18:0/18:2/0:0),DG(18:0/20:4/0:0),DG(18:1/0:0/18:1),DG(18:1/18:2/0:0),GM3(d34:1),GM3(d36:1),GM3(d40:1),GM3(d42:1),GM3(d42:2),HexCer(d18:1/24:0),HexCer(d18:1/24:1),LacCer(d18:1/24:1),PC(0:0/14:0),PC(0:0/14:0);PC(O-12:0/2:0),PC(0:0/16:0),PC(0:0/18:0),PC(0:0/18:1),PC(0:0/20:4),PC(12:0/14:0),PC(12:0/18:2);PC(14:1/16:1),PC(12:0/20:4),PC(14:0/14:0);PC(12:0/16:0),PC(14:0/15:0),PC(14:0/16:0),PC(14:0/16:1),PC(14:0/18:3),PC(14:0/20:4),PC(14:0/20:5),PC(14:0/22:6),PC(14:1/16:0),PC(14:1/17:0),PC(14:1/18:2),PC(14:1/20:4),PC(15:0/0:0),PC(15:0/16:0),PC(15:0/18:2),PC(15:0/20:4),PC(16:0/16:0),PC(16:0/16:1),PC(16:0/17:0),PC(16:0/17:1),PC(16:0/18:0),PC(16:0/18:1),PC(16:0/18:2),PC(16:0/18:3),PC(16:0/20:0);PC(18:0/18:0),PC(16:0/20:3),PC(16:0/20:4),PC(16:0/20:5),PC(16:0/22:1),PC(16:0/22:4),PC(16:0/22:5),PC(16:0/22:6),PC(16:0/24:0),PC(16:0/24:1),PC(16:0/26:0),PC(16:0/5:0(CHO)),PC(16:0/O-16:0),PC(16:1/0:0),PC(16:1/16:1),PC(16:1/16:1);PC(14:0/18:2),PC(16:1/17:1);PC(15:0/18:2),PC(16:1/18:1),PC(16:1/18:2),PC(16:1/18:3),PC(16:1/20:4),PC(16:1/20:5),PC(16:1/22:5),PC(16:1/22:6),PC(16:2/14:0),PC(16:2/16:0),PC(16:2/16:1),PC(16:3/16:0),PC(17:0/0:0),PC(17:0/18:1),PC(17:0/18:2),PC(17:0/20:4),PC(17:1/0:0),PC(17:1/18:2),PC(17:1/20:4),PC(18:0/18:1),PC(18:0/18:2),PC(18:0/20:3),PC(18:0/20:3);PC16:0/22:3),PC(18:0/20:4),PC(18:0/22:3),PC(18:0/22:4),PC(18:0/22:5),PC(18:0/22:5);PC(20:1/20:4),PC(18:0/22:6),PC(18:0/5:0(CHO)),PC(18:1/18:1),PC(18:1/18:2),PC(18:1/18:3),PC(18:1/20:1),PC(18:1/20:3),PC(18:1/20:4),PC(18:1/20:5),PC(18:1/22:1),PC(18:1/22:2);PC(18:2/22:1),PC(18:1/22:4),PC(18:1/22:5),PC(18:1/22:6),PC(18:1/24:0);PC(16:0/26:1),PC(18:1/24:1);PC(16:0/26:2),PC(18:2/0:0),PC(18:2/18:2);PC(16:1/20:3),PC(18:2/18:3),PC(18:2/20:3),PC(18:2/20:4),PC(18:2/20:5),PC(18:2/22:5),PC(18:2/22:6),PC(19:0/0:0),PC(20:0/0:0),PC(20:0/20:4),PC(20:1/0:0),PC(20:2/20:4),PC(20:3/20:4),PC(20:3/22:6),PC(20:4/20:4),PC(20:4/20:5),PC(20:4/22:4),PC(20:4/22:6),PC(20:4/24:0),PC(20:4/24:1),PC(20:4/P-18:1),PC(20:5/22:6),PC(22:0/0:0),PC(22:1/0:0),PC(22:6/0:0),PC(22:6/22:6),PC(24:0/0:0),PC(33:1),PC(38:3),PC(42:9),PC(O-16:0/0:0),PC(O-16:0/14:0),PC(O-16:0/16:1),PC(O-16:0/22:4),PC(O-16:1/20:4);PC(P-16:0/20:4),PC(O-18:0/16:0),PC(O-18:0/18:1),PC(O-18:1/0:0),PC(O-18:1/20:4);PC(P-18:0/20:4),PC(O-34:1),PC(P-16:0/16:0),PC(P-18:0/20:4),PC(P-18:0/22:6),PE(14:0/16:0),PE(14:0/18:1);PE(16:0/16:1),PE(14:1/17:0),PE(16:0/0:0),PE(16:0/16:0),PE(16:0/16:1),PE(16:0/18:0),PE(16:0/18:1),PE(16:0/18:2),PE(16:0/20:3),PE(16:0/20:4),PE(16:0/20:5),PE(16:0/22:4),PE(16:0/22:6),PE(16:1/18:1),PE(16:1/18:2),PE(16:1/20:4),PE(17:0/0:0),PE(17:0/20:4),PE(18:0/0:0),PE(18:0/18:1),PE(18:0/18:2),PE(18:0/20:2),PE(18:0/20:3),PE(18:0/20:4),PE(18:0/20:5);PE(16:0/22:5),PE(18:0/22:3),PE(18:0/22:4),PE(18:0/22:5),PE(18:0/22:6),PE(18:1/0:0),PE(18:1/18:1),PE(18:1/18:2),PE(18:1/18:2);PE(16:0/20:3),PE(18:1/18:3),PE(18:1/20:1),PE(18:1/20:3),PE(18:1/20:4),PE(18:1/26:0),PE(18:2/20:4),PE(18:2/24:0),PE(20:0/0:0),PE(20:0/20:4),PE(20:1/0:0),PE(20:1/20:4);PE(18:0/22:5),PE(20:3/20:4),PE(20:4/0:0),PE(20:4/22:0),PE(20:4/22:1),PE(22:1/0:0),PE(22:4/0:0),PE(22:6/0:0),PE(24:0/18:1),PE(O-16:0/22:4),PE(O-16:0/22:6),PE(O-18:0/16:0),PE(O-18:0/20:4),PE(P-16:0/16:0),PE(P-16:0/16:1),PE(P-16:0/18:1),PE(P-16:0/18:2),PE(P-16:0/20:3),PE(P-16:0/20:4),PE(P-16:0/20:5),PE(P-16:0/22:4),PE(P-16:0/22:6),PE(P-18:0/16:0),PE(P-18:0/18:1),PE(P-18:0/18:2),PE(P-18:0/20:3),PE(P-18:0/20:4),PE(P-18:0/20:5);PE(P-16:0/22:5),PE(P-18:0/22:4),PE(P-18:0/22:5),PE(P-18:0/22:6),PE(P-18:1/22:6),PE(P-20:0/20:4),PE(P-20:0/22:4),PE(P-20:0/22:6),PG(14:0/16:0),PG(14:1/16:0);PG(14:0/16:1);PG(12:0/18:1),PG(14:1/17:0),PG(15:0/16:0),PG(16:0/0:0),PG(16:0/16:0),PG(16:0/16:0)_D,PG(16:0/16:1),PG(16:0/17:0),PG(16:0/18:0),PG(16:0/18:1),PG(16:0/18:1)_D,PG(16:0/18:2),PG(16:0/18:3),PG(16:0/20:3),PG(16:0/20:4),PG(16:0/20:5),PG(16:0/22:4),PG(16:0/22:6),PG(16:1/16:1);PG(14:1/18:1),PG(16:1/18:1),PG(16:1/18:2),PG(16:1/20:4),PG(16:1/22:6),PG(17:0/18:1),PG(17:0/20:4),PG(17:1/18:1),PG(18:0/0:0),PG(18:0/18:0),PG(18:0/18:1),PG(18:0/18:2),PG(18:0/18:2);PG(18:1/18:1)_D,PG(18:0/20:3),PG(18:0/20:4),PG(18:0/22:6),PG(18:1/0:0),PG(18:1/18:1),PG(18:1/18:2),PG(18:1/18:2)_D,PG(18:1/18:2)_E;PG(16:0/20:3),PG(18:1/20:1),PG(18:1/20:3),PG(18:1/20:4),PG(18:1/20:5),PG(18:1/22:4),PG(18:1/22:5),PG(18:1/22:6),PG(18:2/18:2),PG(18:2/18:3),PG(18:2/20:4),PG(20:3/22:6),PG(20:4/20:4);PG(18:2/22:6),PG(20:4/22:5),PG(20:4/22:6),PG(22:4/22:6),PG(22:4/22:6);PG(22:5/22:5),PG(22:6/22:6),PI(14:0/18:1);PI(16:0/16:1),PI(16:0/16:0),PI(16:0/18:0),PI(16:0/18:1),PI(16:0/18:2),PI(16:0/20:3),PI(16:0/20:3);PI(18:1/18:2),PI(16:0/20:4),PI(16:0/22:4),PI(16:0/22:5),PI(16:0/22:6),PI(16:1/16:1);PI(14:1/18:1),PI(16:1/18:1),PI(16:1/18:2),PI(16:1/20:4),PI(17:0/20:4),PI(18:0/0:0),PI(18:0/18:1),PI(18:0/18:2),PI(18:0/20:3),PI(18:0/20:4),PI(18:0/22:4),PI(18:0/22:5),PI(18:0/22:6),PI(18:1/18:1),PI(18:1/18:2),PI(18:1/18:3),PI(18:1/20:1),PI(18:1/20:3),PI(18:1/20:4),PI(18:1/22:6),PI(18:2/18:2),PI(18:2/20:4),PI(20:3/20:4),PI(20:4/20:4),PI(20:4/22:6),PS(16:0/16:0),PS(16:0/16:1),PS(16:0/18:1),PS(16:0/18:2),PS(16:0/20:3),PS(16:0/20:4),PS(16:0/22:4),PS(16:0/22:6),PS(17:0/18:1),PS(18:0/18:1),PS(18:0/18:2),PS(18:0/18:3),PS(18:0/20:3),PS(18:0/20:4),PS(18:0/20:5),PS(18:0/22:4),PS(18:0/22:6),PS(18:1/18:1),PS(18:1/18:2),PS(18:1/20:1),PS(18:1/20:4),PS(18:1/22:1),PS(18:1/22:2),SM(d16:1/16:0);SM(d18:1/14:0),SM(d17:1/16:0),SM(d17:1/24:1),SM(d18:0/16:0),SM(d18:0/18:0),SM(d18:0/20:0),SM(d18:1/12:0),SM(d18:1/16:0),SM(d18:1/17:0),SM(d18:1/20:0),SM(d18:1/22:0),SM(d18:1/23:0),SM(d18:1/24:0),SM(d18:1/24:1),SM(d18:1/25:0),SM(d18:1/26:0),SM(d18:1/26:1),SM(d18:2/14:0),SM(d18:2/16:0),SM(d18:2/18:0),SM(d18:2/20:0),SM(d18:2/22:0),SM(d18:2/23:0),SM(d18:2/24:0),SM(d19:1/24:1),TG(12:0/18:1/22:6);TG(14:0/16:1/22:6);TG(14:1/16:0/22:6),TG(12:0/18:2/18:2),TG(14:0/16:0/16:0),TG(14:0/16:0/18:1);TG(16:0/16:0/16:1),TG(14:0/16:0/20:4),TG(14:0/16:0/22:6),TG(14:0/16:1/20:4),TG(15:0/16:0/16:0),TG(15:0/18:2/18:2),TG(16:0/16:0/16:0),TG(16:0/16:0/18:0),TG(16:0/16:0/18:1),TG(16:0/16:0/20:0);TG(16:0/18:0/18:0),TG(16:0/16:0/20:4),TG(16:0/16:0/22:6),TG(16:0/16:1/18:1);TG(16:0/16:0/18:2),TG(16:0/16:1/20:4);TG(14:0/18:1/20:4),TG(16:0/16:1/22:6),TG(16:0/18:0/18:1),TG(16:0/18:0/20:4),TG(16:0/18:0/22:6),TG(16:0/18:1/18:1);TG(16:0/18:0/18:2),TG(16:0/18:1/20:4);TG(16:0/16:0/22:5),TG(16:0/18:1/22:5);TG(18:1/18:1/20:4),TG(16:0/18:1/22:6),TG(16:0/20:4/22:6),TG(16:0/22:6/22:6),TG(16:1/16:1/20:4),TG(16:1/18:1/18:1);TG(16:0/18:1/18:2),TG(16:1/18:1/18:3);TG(16:0/18:2/18:3),TG(16:1/20:4/22:6),TG(17:0/17:1/17:0)-d5,TG(17:0/18:1/18:1),TG(17:0/18:1/18:2),TG(17:0/18:2/18:2);TG(17:1/18:1/18:2),TG(18:0/18:0/18:1);TG(16:0/18:1/20:0),TG(18:0/18:0/20:4),TG(18:0/18:1/18:1);TG(16:0/18:1/20:1),TG(18:0/18:1/18:2);TG(16:0/18:1/20:2),TG(18:0/18:1/20:3);TG(16:0/18:0/22:4),TG(18:0/18:1/20:4),TG(18:0/18:1/22:4),TG(18:0/18:1/22:5),TG(18:0/18:1/22:6),TG(18:0/20:4/22:6),TG(18:1/18:1/19:1),TG(18:1/18:1/22:6);TG(18:0/20:4/20:4),TG(18:1/18:1/26:1),TG(18:1/18:2/18:2),TG(18:1/18:2/18:3),TG(18:1/18:2/22:4),TG(18:1/20:1/22:4),TG(18:1/20:4/22:6),TG(18:1/20:5/22:6);TG(18:2/20:4/22:6),TG(18:1/22:6/22:6);TG(20:3/20:4/22:6),TG(18:2/18:2/20:4),TG(18:2/20:4/20:4);TG(18:2/18:2/22:6),TG(18:2/20:4/22:4),TG(20:3/20:4/22:6),TG(20:3/20:5/22:6);TG(20:4/20:4/22:6),TG(22:4/22:4/22:4),TG(40:0),TG(42:0),TG(44:0),TG(44:1),TG(44:2),TG(46:1),TG(46:2),TG(47:1),TG(48:2),TG(48:3),TG(49:0),TG(49:1),TG(49:2),TG(50:3),TG(50:4),TG(51:1),TG(51:2),TG(51:3),TG(52:4),TG(53:1),TG(54:4),TG(54:6),TG(54:8),TG(55:2),TG(56:0),TG(56:1),TG(56:2),TG(56:3),TG(56:7),TG(56:8),TG(58:1),TG(58:11),TG(58:2),TG(58:3),TG(58:6),TG(58:9),TG(60:1),TG(60:13),TG(60:2),TG(60:3),TG(60:8),TG(62:2),TG(62:6),carnitine(10:1),carnitine(12:1),carnitine(14:0),carnitine(14:1),carnitine(16:0),carnitine(16:1),carnitine(18:0)
D001,8.714027144162797,10.014114773484232,8.190487641891297,8.14910486661459,8.37498617812613,7.7364134327758025,7.873167548601243,7.901176928353382,9.29587597531701,8.969064318055672,9.630368225428573,9.20127604777579,9.431184382161195,9.801983150711568,9.679813756836221,9.705356115230325,10.044534585070048,10.029136929489857,9.783948917162498,9.783793566111495,9.180104444636537,9.5126603721346,10.049819314142793,10.1629524790221,9.938694690486992,9.586775207052586,9.973117538427708,11.236890962602207,10.599325135296862,10.54217383935083,10.351363478290173,10.45164525768206,10.40932159047195,10.366099577959918,10.475444581165824,10.148088122972514,9.80451799953513,9.97073593061242,10.282863927233297,10.066974201317471,9.750421314553364,9.022438011727337,10.35366020295424,11.302040146686508,11.351136446339426,11.21146901971233,11.606433636347656,11.222206174093957,11.121365064269508,11.648152168982602,11.725574521781612,10.741965444746546,11.119199008343628,11.074243920370924,10.981547171425019,11.075007294719557,10.195504870639786,9.596124143636228,10.34263840517611,9.706792016845142,10.365377456206554,9.8784888120405,10.28690246719768,10.406642417611218,9.904151793462677,8.54947139226728,9.097978845454469,9.346115497181113,10.154739603991965,10.452118899178558,10.412378805155898,10.110266709467403,10.024021185065234,9.925652677139093,9.83633870687206,9.532011329143252,10.483605583493432,11.181357594354505,9.841176187634971,10.023338631900621,10.340194159818047,10.653951583421415,10.41515834268064,10.058776850219614,10.761869250331555,10.557519185142773,10.66390987935287,10.414991111363193,10.467860833977939,10.815042538603349,10.660530063250338,10.503214404827148,10.521252735851043,10.36544607635316,10.382267802616825,10.533022691511958,10.100685072375217,10.090804952889101,10.297314330866305,9.818891210852403,9.500608223069435,9.848649993467506,9.347235986623474,10.753976488153214,10.342862550355019,10.17026085009018,9.939761628798543,10.291015258292926,10.396229372859215,10.54736401869359,10.39315186647804,10.293177031194169,9.78801709573088,10.078407739573796,10.134767869140003,9.276550315048192,9.833858877925284,10.17324449573776,9.871658194664118,9.288519665651696,10.347835118962713,10.604681481433932,10.673217233306142,10.310331434643466,10.13861879641889,10.699932107335346,10.114888619757897,10.656171965116666,10.700238497963234,10.663859792839771,10.334406334912392,10.429802069722172,10.155213099961584,10.345988042337183,10.396638323136733,10.56594712467702,10.022421341617033,10.97125356904048,10.603889802819133,10.615892969913222,10.513524612234242,10.598164953954516,10.13328568131923,10.79186392336257,10.402111253843367,10.272896012349372,10.160400264212132,10.801934896365927,10.411777423333318,9.881909053271189,9.683138998958661,9.881832511197807,10.123119628451283,10.247636943966196,10.24743214788817,9.721819150514447,10.171401571242141,10.107321905319559,10.154186498383604,10.013698988020133,10.945912550428984,10.260529661833463,10.282263699474253,10.445511774400005,10.379074769434524,9.464599357652197,9.778691997180385,9.636278520438282,9.866027340027602,10.104506360033357,9.557318870745828,9.888835087384527,10.050848738542696,10.076132406201921,9.703199880605125,10.017287414692495,10.351723637710927,9.717142788955403,8.513378304304494,10.113084674607494,10.528400378136173,10.417632606361297,9.502267057593546,9.655825137373323,9.875011767251554,9.896626081830277,10.156282884796328,10.26591840546939,10.368687338304929,10.298002588238973,9.750795483180182,10.074933129995953,10.404055037354308,10.008461567153045,10.387026516369804,9.7153649243149,10.332750884517768,9.132998260166666,11.357999058394345,9.867131383704638,10.427247072109026,9.97771738041416,10.632392102951286,10.518735528791343,10.649551226542238,10.535534111028957,10.182624483706867,10.353328920314649,10.419105294253649,9.43432293081602,10.443188484861714,10.229340945235778,9.450500511590505,10.406678607678616,10.610730438775043,10.517838446281742,10.832334260786821,10.785522295827652,10.617101502427293,10.567240580536854,10.619299886026349,10.313958359556791,10.298162024205558,10.612421841214335,10.489685449194633,9.849435265659602,10.442891359002868,10.838158396258475,10.98477006902993,10.655145222263286,10.582369750388004,10.8093476147525,10.558053522232452,10.52504149405292,9.421936804433479,9.846872950216019,10.325716888034671,10.465327247243147,10.360229946390909,10.453328136719234,10.85940671776704,9.34197209898708,10.660032853240113,10.079143518589845,10.287592568782573,10.457944891498006,10.409262647117261,10.168903673952151,10.284542159424381,10.54333431917703,10.947533127757152,10.9902755518146,10.56914406760261,10.508494770026106,10.023822232472455,10.575822298380741,10.677188793432359,10.571947220978915,10.504303095342532,9.912950147151667,10.583326953199956,10.008119036000892,10.455763766827745,10.876065586311347,11.115377986825086,10.804367856536345,10.631196333148536,10.572173323733216,10.752295698733391,10.904499308920625,10.557656481867248,10.626781097173561,10.728717942616347,10.693673058511513,10.224158117395431,10.489359755670034,10.454564296160795,11.132725183688825,10.623418359452483,10.286276812115242,10.33389595568389,10.789580900445785,10.379952287402528,10.504688404835774,10.725841404390948,10.586625019940113,11.013839989394981,10.969880086876804,10.873210088337943,10.598185334893103,10.335186778995139,10.669720559217996,10.437770277190223,9.830980604870188,10.684245579087927,10.833156808657005,10.721236988856877,10.17856875385612,9.033998222534777,11.168762521302773,10.830382772444592,11.238131335548493,11.102319452166466,10.9826398779764,11.252043707521919,10.796331835473095,11.220042439233465,10.535598639640101,10.582224046771353,10.73173787068282,10.92339316912372,11.069408102531375,10.63816704656448,11.375811089717343,11.309990567788862,10.993351753038976,10.35003592741135,10.628453850328425,11.361453567858632,10.40061042653353,10.510626986953874,10.456256339591835,10.351755000537736,9.92065160448757,9.875457297185358,8.67954573586956,9.284284727149252,9.728258251030717,9.470724104555726,9.946137168586437,9.51570007158662,7.601436080664088,9.610222841719338,9.61653789214902,10.015591356939122,10.329773954372042,10.0932940816576,10.415636496229629,10.62411801900086,10.36175876143941,10.32644119706145,10.229250915123751,9.599080857709444,9.899726116577558,10.548585553108195,10.131528711817712,9.761164215713023,10.615849881240923,9.713122510183707,10.894407169296299,10.528367661154066,10.668733914346783,10.730334374719872,10.790812982682016,10.35655714356884,10.020232741723714,10.755279453405395,10.697105329866522,10.752829308825273,11.034060336978598,10.406504878859488,11.024242761470413,10.048467964267015,10.567035131654832,10.507602732645708,9.732669765716084,9.910827298643765,7.811559477818052,10.343424939983697,10.190205152398988,10.39947756206134,10.576369352914364,10.941537153239972,10.336315570327267,10.584950171901353,9.673836566808564,10.44469637857733,10.323644929193609,10.971128800400779,10.840149150189635,10.216763456957668,10.431769883523314,10.813275009927041,10.400060356121017,10.135466985234666,10.482799240765209,10.839178295694243,9.97593759095634,10.808870818710956,10.475089437365844,10.125725117327482,10.147779963122545,10.371385062859185,10.253013072849576,10.51554174846014,10.448372076352745,10.230335149435275,10.842479458290237,10.336626270437637,10.614796873025554,10.654745324055689,10.684254759953108,10.407822190186048,10.726892014071314,10.740627761795746,10.121923159922066,10.091256584009905,10.400698999919463,9.656843731202846,10.239940397398328,10.538703077848838,10.558222315012886,10.629237141637546,10.328726875439175,10.64560042168132,10.318365505098766,10.200063235642848,11.423001302300108,10.909994586623794,11.243764085270492,10.555901091171496,9.914399012825577,10.86110536934722,10.299331003667474,11.395686977677851,10.004812920508419,10.586848807609408,10.940522423420797,10.893771102765434,10.060143807961904,9.325571881977101,11.256243921234786,10.512307859683053,9.646799136951051,11.23080752811951,10.110081216679442,9.754028428955209,11.283676120545172,10.402290657054154,10.56939486966233,9.70921193732809,8.701140930764312,7.801480381440441,10.590708923518449,11.463655606076008,11.43122763216969,8.93022368351768,10.979432541926528,11.50018238095278,11.651302111073802,11.64482947235477,11.239644037621622,9.992614097422367,11.442504161564026,11.43563379574749,10.633332418201885,10.336236283041316,10.270322850849048,9.908424200169664,9.76865326859265,8.802124036141135,11.41287341508372,9.724335840075408,9.899579190287039,11.60682327435987,11.367843650910217,10.35284040060283,9.792854051850185,9.275858574094489,9.071122098191756,8.555002744284206,10.590608037417674,9.683395036834291,9.521803662155806,8.85003462201087,8.785528222911438,9.115054089026424,10.919968317348815,11.080149863850009,11.215393623005482,11.028842130307059,11.134539575386906,11.433388027879639,11.531819366380933,10.349904171913245,11.40686744500127,11.513705024698172,10.456517465586316,11.08881267765604,11.023700034340536,11.489853428181956,11.437557645562755,11.232286155625593,11.474622146294463,11.626422373333801,11.516392512017667,11.181999011087347,11.496937366838905,10.463303032444992,9.69107830248224,11.23774907056386,10.344889870801339,10.64734163920486,10.947727287947748,10.808699245735296,10.72081518023053,9.59794286152768,10.191933427901981,9.608017199054109,10.514477540271548,10.350197305293634,10.291261956382122,9.952734191752553,10.36868308772538,8.034098278300078,10.610233739603053,10.452353369609925,9.446993505848472,9.969469124667697,9.679022005973467,9.555597043740711,10.11465202158078,9.909159590476563,10.391698076014471,9.673468623767524,9.960792850170483,9.742222129058016
