barcode	UMAP1	UMAP2
mc286-Meyer_2021_3prime	2.7886621952056885	-3.759536027908325
mc287-Meyer_2021_3prime	1.4135855436325073	-1.9049782752990723
mc288-Meyer_2021_3prime	3.0691895484924316	-4.883357048034668
mc289-Meyer_2021_3prime	1.1188570261001587	-5.028116226196289
mc29-Meyer_2021_3prime	-4.561860084533691	-8.069819450378418
mc290-Meyer_2021_3prime	1.026418924331665	-2.901014804840088
mc291-Meyer_2021_3prime	2.108980894088745	-4.152359962463379
mc292-Meyer_2021_3prime	-9.0245361328125	5.1105122566223145
mc293-Meyer_2021_3prime	-11.695584297180176	9.407581329345703
mc294-Meyer_2021_3prime	-2.1665377616882324	1.5385087728500366
mc295-Meyer_2021_3prime	-8.190154075622559	3.0178580284118652
mc296-Meyer_2021_3prime	-8.626326560974121	2.3690707683563232
mc297-Meyer_2021_3prime	-8.315805435180664	2.390479564666748
mc298-Meyer_2021_3prime	1.068379521369934	-2.898406982421875
mc299-Meyer_2021_3prime	3.102766275405884	-3.954369306564331
mc3-Meyer_2021_3prime	-8.491272926330566	9.993277549743652
mc30-Meyer_2021_3prime	-4.2124857902526855	-8.376314163208008
mc300-Meyer_2021_3prime	1.7951304912567139	-4.081817150115967
mc301-Meyer_2021_3prime	2.194937229156494	-3.5182371139526367
mc302-Meyer_2021_3prime	2.2297165393829346	-0.8883475661277771
mc303-Meyer_2021_3prime	3.3388428688049316	-4.1897711753845215
mc304-Meyer_2021_3prime	-4.475539207458496	17.82961654663086
mc305-Meyer_2021_3prime	-9.11390495300293	10.530906677246094
mc306-Meyer_2021_3prime	-9.788759231567383	9.996566772460938
mc307-Meyer_2021_3prime	-8.917654991149902	9.93039321899414
mc308-Meyer_2021_3prime	-8.82366943359375	7.672662734985352
mc309-Meyer_2021_3prime	9.541205406188965	9.004127502441406
mc31-Meyer_2021_3prime	-5.437911510467529	-7.839915752410889
mc310-Meyer_2021_3prime	-4.3064470291137695	-4.10224723815918
mc311-Meyer_2021_3prime	9.537191390991211	8.858631134033203
mc312-Meyer_2021_3prime	9.166672706604004	5.399116039276123
mc313-Meyer_2021_3prime	2.56172251701355	-2.1051645278930664
mc314-Meyer_2021_3prime	3.8811168670654297	-2.239461898803711
mc315-Meyer_2021_3prime	1.1918458938598633	-4.12324857711792
mc316-Meyer_2021_3prime	1.4768716096878052	-1.8276143074035645
mc317-Meyer_2021_3prime	-8.655834197998047	9.701652526855469
mc318-Meyer_2021_3prime	-10.694625854492188	10.148499488830566
mc319-Meyer_2021_3prime	-10.589134216308594	10.4938383102417
mc32-Meyer_2021_3prime	-4.71280574798584	-8.202704429626465
mc320-Meyer_2021_3prime	-9.782744407653809	10.291948318481445
mc321-Meyer_2021_3prime	-11.000455856323242	10.439470291137695
mc322-Meyer_2021_3prime	-10.764334678649902	10.932585716247559
mc323-Meyer_2021_3prime	-11.134163856506348	11.099286079406738
mc324-Meyer_2021_3prime	-8.072473526000977	2.719853401184082
mc325-Meyer_2021_3prime	-8.216975212097168	2.826054334640503
mc326-Meyer_2021_3prime	-8.37991714477539	2.9558794498443604
mc327-Meyer_2021_3prime	-6.205700874328613	8.721508979797363
mc328-Meyer_2021_3prime	-3.9976837635040283	-5.080483913421631
mc329-Meyer_2021_3prime	-4.493448257446289	-4.366266250610352
mc33-Meyer_2021_3prime	-4.469982624053955	-8.1753568649292
mc330-Meyer_2021_3prime	4.014827728271484	5.404760360717773
mc331-Meyer_2021_3prime	4.502625942230225	3.83328914642334
mc332-Meyer_2021_3prime	4.411101818084717	3.619518756866455
mc333-Meyer_2021_3prime	3.8425800800323486	4.859210014343262
mc334-Meyer_2021_3prime	8.434595108032227	14.995132446289062
mc335-Meyer_2021_3prime	6.160647392272949	5.898745059967041
mc336-Meyer_2021_3prime	-8.129796981811523	-1.2919950485229492
mc337-Meyer_2021_3prime	-8.263200759887695	1.1481727361679077
mc338-Meyer_2021_3prime	-8.580039024353027	-0.7258287072181702
mc339-Meyer_2021_3prime	9.686441421508789	5.667630672454834
mc34-Meyer_2021_3prime	-8.399478912353516	0.9491681456565857
mc340-Meyer_2021_3prime	10.376816749572754	3.4808249473571777
mc341-Meyer_2021_3prime	-9.87984848022461	6.938098907470703
mc342-Meyer_2021_3prime	1.500400185585022	-1.8956478834152222
mc343-Meyer_2021_3prime	3.0756702423095703	-3.7589404582977295
mc344-Meyer_2021_3prime	2.6747162342071533	-2.862394094467163
mc345-Meyer_2021_3prime	2.4289047718048096	-4.579667568206787
mc346-Meyer_2021_3prime	1.938668966293335	-1.3495759963989258
mc347-Meyer_2021_3prime	2.0799310207366943	-4.7857160568237305
mc348-Meyer_2021_3prime	2.7257792949676514	-2.931798219680786
mc349-Meyer_2021_3prime	2.9383435249328613	-2.482309579849243
mc35-Meyer_2021_3prime	-8.448335647583008	-0.9845715761184692
mc350-Meyer_2021_3prime	4.226337909698486	-4.771463871002197
mc351-Meyer_2021_3prime	2.306436538696289	-1.8126301765441895
mc352-Meyer_2021_3prime	3.3240163326263428	-2.4956889152526855
mc353-Meyer_2021_3prime	4.429563045501709	-2.902876615524292
mc354-Meyer_2021_3prime	1.8397045135498047	-3.073974370956421
mc355-Meyer_2021_3prime	1.5869853496551514	-1.3254621028900146
mc356-Meyer_2021_3prime	2.579160690307617	-4.043043613433838
